Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
ALBERT EINSTEIN LETTER ART SCI54493,Valencia,Los Angeles,adm,ALBERT EINSTEIN LETTER ART SCI,All,
ALBERT EINSTEIN LETTER ART SCI54493,Valencia,Los Angeles,app,ALBERT EINSTEIN LETTER ART SCI,All,6
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,enr,ALEXANDER HAMILTON HIGH SCHOOL,White,5
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,adm,ALEXANDER HAMILTON HIGH SCHOOL,White,10
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,app,ALEXANDER HAMILTON HIGH SCHOOL,White,30
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,enr,ALEXANDER HAMILTON HIGH SCHOOL,Asian,
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,adm,ALEXANDER HAMILTON HIGH SCHOOL,Asian,
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,app,ALEXANDER HAMILTON HIGH SCHOOL,Asian,11
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,enr,ALEXANDER HAMILTON HIGH SCHOOL,Hispanic/ Latino,
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,adm,ALEXANDER HAMILTON HIGH SCHOOL,Hispanic/ Latino,4
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,app,ALEXANDER HAMILTON HIGH SCHOOL,Hispanic/ Latino,30
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,enr,ALEXANDER HAMILTON HIGH SCHOOL,African American,
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,adm,ALEXANDER HAMILTON HIGH SCHOOL,African American,
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,app,ALEXANDER HAMILTON HIGH SCHOOL,African American,21
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,enr,ALEXANDER HAMILTON HIGH SCHOOL,All,8
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,adm,ALEXANDER HAMILTON HIGH SCHOOL,All,19
ALEXANDER HAMILTON HIGH SCHOOL51525,Los Angeles,Los Angeles,app,ALEXANDER HAMILTON HIGH SCHOOL,All,96
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,enr,ALHAMBRA HIGH SCHOOL,Asian,3
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,adm,ALHAMBRA HIGH SCHOOL,Asian,8
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,app,ALHAMBRA HIGH SCHOOL,Asian,54
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,enr,ALHAMBRA HIGH SCHOOL,Hispanic/ Latino,
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,adm,ALHAMBRA HIGH SCHOOL,Hispanic/ Latino,
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,app,ALHAMBRA HIGH SCHOOL,Hispanic/ Latino,15
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,enr,ALHAMBRA HIGH SCHOOL,All,4
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,adm,ALHAMBRA HIGH SCHOOL,All,9
ALHAMBRA HIGH SCHOOL50050,Alhambra,Los Angeles,app,ALHAMBRA HIGH SCHOOL,All,71
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,enr,ALHAMBRA HIGH SCHOOL,White,
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,adm,ALHAMBRA HIGH SCHOOL,White,3
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,app,ALHAMBRA HIGH SCHOOL,White,12
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,enr,ALHAMBRA HIGH SCHOOL,Asian,
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,adm,ALHAMBRA HIGH SCHOOL,Asian,
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,app,ALHAMBRA HIGH SCHOOL,Asian,9
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,enr,ALHAMBRA HIGH SCHOOL,All,3
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,adm,ALHAMBRA HIGH SCHOOL,All,5
ALHAMBRA HIGH SCHOOL51915,Martinez,Contra Costa,app,ALHAMBRA HIGH SCHOOL,All,24
ALISAL HIGH SCHOOL52742,Salinas,Monterey,enr,ALISAL HIGH SCHOOL,Hispanic/ Latino,
ALISAL HIGH SCHOOL52742,Salinas,Monterey,adm,ALISAL HIGH SCHOOL,Hispanic/ Latino,
ALISAL HIGH SCHOOL52742,Salinas,Monterey,app,ALISAL HIGH SCHOOL,Hispanic/ Latino,38
ALISAL HIGH SCHOOL52742,Salinas,Monterey,enr,ALISAL HIGH SCHOOL,All,
ALISAL HIGH SCHOOL52742,Salinas,Monterey,adm,ALISAL HIGH SCHOOL,All,
ALISAL HIGH SCHOOL52742,Salinas,Monterey,app,ALISAL HIGH SCHOOL,All,40
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,enr,ALISO NIGUEL HIGH SCHOOL,White,7
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,adm,ALISO NIGUEL HIGH SCHOOL,White,11
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,app,ALISO NIGUEL HIGH SCHOOL,White,48
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,enr,ALISO NIGUEL HIGH SCHOOL,Asian,5
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,adm,ALISO NIGUEL HIGH SCHOOL,Asian,8
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,app,ALISO NIGUEL HIGH SCHOOL,Asian,34
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,enr,ALISO NIGUEL HIGH SCHOOL,Hispanic/ Latino,3
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,adm,ALISO NIGUEL HIGH SCHOOL,Hispanic/ Latino,5
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,app,ALISO NIGUEL HIGH SCHOOL,Hispanic/ Latino,14
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,enr,ALISO NIGUEL HIGH SCHOOL,African American,
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,adm,ALISO NIGUEL HIGH SCHOOL,African American,
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,app,ALISO NIGUEL HIGH SCHOOL,African American,6
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,enr,ALISO NIGUEL HIGH SCHOOL,All,16
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,adm,ALISO NIGUEL HIGH SCHOOL,All,27
ALISO NIGUEL HIGH SCHOOL51324,Aliso Viejo,Orange,app,ALISO NIGUEL HIGH SCHOOL,All,107
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,enr,ALLIANCE CINDY/BILL SIMON TECH,Hispanic/ Latino,
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,adm,ALLIANCE CINDY/BILL SIMON TECH,Hispanic/ Latino,
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,app,ALLIANCE CINDY/BILL SIMON TECH,Hispanic/ Latino,13
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,enr,ALLIANCE CINDY/BILL SIMON TECH,All,
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,adm,ALLIANCE CINDY/BILL SIMON TECH,All,
ALLIANCE CINDY/BILL SIMON TECH51804,Los Angeles,Los Angeles,app,ALLIANCE CINDY/BILL SIMON TECH,All,15
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,enr,ALLIANCE COLLINS FAMILY COLRDY,Hispanic/ Latino,
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,adm,ALLIANCE COLLINS FAMILY COLRDY,Hispanic/ Latino,
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,app,ALLIANCE COLLINS FAMILY COLRDY,Hispanic/ Latino,20
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,enr,ALLIANCE COLLINS FAMILY COLRDY,All,
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,adm,ALLIANCE COLLINS FAMILY COLRDY,All,
ALLIANCE COLLINS FAMILY COLRDY54118,Huntington Park,Los Angeles,app,ALLIANCE COLLINS FAMILY COLRDY,All,21
ALLIANCE DR OLGA MOHAN HIGH SC51779,Los Angeles,Los Angeles,enr,ALLIANCE DR OLGA MOHAN HIGH SC,All,
ALLIANCE DR OLGA MOHAN HIGH SC51779,Los Angeles,Los Angeles,adm,ALLIANCE DR OLGA MOHAN HIGH SC,All,
ALLIANCE DR OLGA MOHAN HIGH SC51779,Los Angeles,Los Angeles,app,ALLIANCE DR OLGA MOHAN HIGH SC,All,7
ALLIANCE GERTZ-RESSLER HIGH SC53983,Los Angeles,Los Angeles,enr,ALLIANCE GERTZ-RESSLER HIGH SC,All,
ALLIANCE GERTZ-RESSLER HIGH SC53983,Los Angeles,Los Angeles,adm,ALLIANCE GERTZ-RESSLER HIGH SC,All,
ALLIANCE GERTZ-RESSLER HIGH SC53983,Los Angeles,Los Angeles,app,ALLIANCE GERTZ-RESSLER HIGH SC,All,8
ALLIANCE JUDY BURTON TECH ACAD54088,Los Angeles,Los Angeles,enr,ALLIANCE JUDY BURTON TECH ACAD,All,
ALLIANCE JUDY BURTON TECH ACAD54088,Los Angeles,Los Angeles,adm,ALLIANCE JUDY BURTON TECH ACAD,All,
ALLIANCE JUDY BURTON TECH ACAD54088,Los Angeles,Los Angeles,app,ALLIANCE JUDY BURTON TECH ACAD,All,5
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,enr,ALLIANCE LEICHTMAN-LEVINE ESHS,Hispanic/ Latino,
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,adm,ALLIANCE LEICHTMAN-LEVINE ESHS,Hispanic/ Latino,
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,app,ALLIANCE LEICHTMAN-LEVINE ESHS,Hispanic/ Latino,14
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,enr,ALLIANCE LEICHTMAN-LEVINE ESHS,All,
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,adm,ALLIANCE LEICHTMAN-LEVINE ESHS,All,
ALLIANCE LEICHTMAN-LEVINE ESHS54360,Los Angeles,Los Angeles,app,ALLIANCE LEICHTMAN-LEVINE ESHS,All,18
ALLIANCE MORGAN MCKINZIE HS54346,Los Angeles,Los Angeles,enr,ALLIANCE MORGAN MCKINZIE HS,All,
ALLIANCE MORGAN MCKINZIE HS54346,Los Angeles,Los Angeles,adm,ALLIANCE MORGAN MCKINZIE HS,All,3
ALLIANCE MORGAN MCKINZIE HS54346,Los Angeles,Los Angeles,app,ALLIANCE MORGAN MCKINZIE HS,All,9
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,enr,ALLIANCE OUCHI-O'DONOVAN 6-12,Hispanic/ Latino,
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,adm,ALLIANCE OUCHI-O'DONOVAN 6-12,Hispanic/ Latino,
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,app,ALLIANCE OUCHI-O'DONOVAN 6-12,Hispanic/ Latino,11
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,enr,ALLIANCE OUCHI-O'DONOVAN 6-12,All,
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,adm,ALLIANCE OUCHI-O'DONOVAN 6-12,All,
ALLIANCE OUCHI-O'DONOVAN 6-1251598,Los Angeles,Los Angeles,app,ALLIANCE OUCHI-O'DONOVAN 6-12,All,14
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,enr,ALLIANCE PATTI & PETER ACADEMY,Hispanic/ Latino,
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,adm,ALLIANCE PATTI & PETER ACADEMY,Hispanic/ Latino,
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,app,ALLIANCE PATTI & PETER ACADEMY,Hispanic/ Latino,10
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,enr,ALLIANCE PATTI & PETER ACADEMY,All,
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,adm,ALLIANCE PATTI & PETER ACADEMY,All,
ALLIANCE PATTI & PETER ACADEMY54218,Los Angeles,Los Angeles,app,ALLIANCE PATTI & PETER ACADEMY,All,12
ALLIANCE RENEE & MEYER LUSKIN51663,Los Angeles,Los Angeles,enr,ALLIANCE RENEE & MEYER LUSKIN,All,
ALLIANCE RENEE & MEYER LUSKIN51663,Los Angeles,Los Angeles,adm,ALLIANCE RENEE & MEYER LUSKIN,All,
ALLIANCE RENEE & MEYER LUSKIN51663,Los Angeles,Los Angeles,app,ALLIANCE RENEE & MEYER LUSKIN,All,9
ALLIANCE SMIDT TECHNOLOGY HIGH54636,Los Angeles,Los Angeles,enr,ALLIANCE SMIDT TECHNOLOGY HIGH,All,
ALLIANCE SMIDT TECHNOLOGY HIGH54636,Los Angeles,Los Angeles,adm,ALLIANCE SMIDT TECHNOLOGY HIGH,All,
ALLIANCE SMIDT TECHNOLOGY HIGH54636,Los Angeles,Los Angeles,app,ALLIANCE SMIDT TECHNOLOGY HIGH,All,12
ALLIANCE STERN MATH/SCI SCHOOL54163,Los Angeles,Los Angeles,enr,ALLIANCE STERN MATH/SCI SCHOOL,All,
ALLIANCE STERN MATH/SCI SCHOOL54163,Los Angeles,Los Angeles,adm,ALLIANCE STERN MATH/SCI SCHOOL,All,
ALLIANCE STERN MATH/SCI SCHOOL54163,Los Angeles,Los Angeles,app,ALLIANCE STERN MATH/SCI SCHOOL,All,18
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,enr,ALLIANCE TENNENBAUM FAMILY TECH HS,Hispanic/ Latino,
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,adm,ALLIANCE TENNENBAUM FAMILY TECH HS,Hispanic/ Latino,
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,app,ALLIANCE TENNENBAUM FAMILY TECH HS,Hispanic/ Latino,8
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,enr,ALLIANCE TENNENBAUM FAMILY TECH HS,All,
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,adm,ALLIANCE TENNENBAUM FAMILY TECH HS,All,
ALLIANCE TENNENBAUM FAMILY TECH HS54527,Los Angeles,Los Angeles,app,ALLIANCE TENNENBAUM FAMILY TECH HS,All,10
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,enr,ALTA LOMA HIGH SCHOOL,Asian,
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,adm,ALTA LOMA HIGH SCHOOL,Asian,3
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,app,ALTA LOMA HIGH SCHOOL,Asian,5
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,enr,ALTA LOMA HIGH SCHOOL,Hispanic/ Latino,
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,adm,ALTA LOMA HIGH SCHOOL,Hispanic/ Latino,
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,app,ALTA LOMA HIGH SCHOOL,Hispanic/ Latino,14
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,enr,ALTA LOMA HIGH SCHOOL,All,5
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,adm,ALTA LOMA HIGH SCHOOL,All,8
ALTA LOMA HIGH SCHOOL50077,Alta Loma,San Bernardino,app,ALTA LOMA HIGH SCHOOL,All,26
ALTA VISTA ALTERNATIVE HS54462,Santa Barbara,Santa Barbara,enr,ALTA VISTA ALTERNATIVE HS,All,
ALTA VISTA ALTERNATIVE HS54462,Santa Barbara,Santa Barbara,adm,ALTA VISTA ALTERNATIVE HS,All,
ALTA VISTA ALTERNATIVE HS54462,Santa Barbara,Santa Barbara,app,ALTA VISTA ALTERNATIVE HS,All,5
ALTERNATIVES IN ACTION HS50013,Oakland,Alameda,enr,ALTERNATIVES IN ACTION HS,All,
ALTERNATIVES IN ACTION HS50013,Oakland,Alameda,adm,ALTERNATIVES IN ACTION HS,All,
ALTERNATIVES IN ACTION HS50013,Oakland,Alameda,app,ALTERNATIVES IN ACTION HS,All,5
AMADOR HIGH SCHOOL53480,Sutter Creek,Amador,enr,AMADOR HIGH SCHOOL,All,
AMADOR HIGH SCHOOL53480,Sutter Creek,Amador,adm,AMADOR HIGH SCHOOL,All,
AMADOR HIGH SCHOOL53480,Sutter Creek,Amador,app,AMADOR HIGH SCHOOL,All,7
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,enr,AMADOR VALLEY HIGH SCHOOL,Domestic Unknown,
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,adm,AMADOR VALLEY HIGH SCHOOL,Domestic Unknown,5
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,app,AMADOR VALLEY HIGH SCHOOL,Domestic Unknown,17
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,enr,AMADOR VALLEY HIGH SCHOOL,White,4
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,adm,AMADOR VALLEY HIGH SCHOOL,White,6
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,app,AMADOR VALLEY HIGH SCHOOL,White,47
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,enr,AMADOR VALLEY HIGH SCHOOL,Asian,22
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,adm,AMADOR VALLEY HIGH SCHOOL,Asian,38
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,app,AMADOR VALLEY HIGH SCHOOL,Asian,120
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,enr,AMADOR VALLEY HIGH SCHOOL,Hispanic/ Latino,4
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,adm,AMADOR VALLEY HIGH SCHOOL,Hispanic/ Latino,4
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,app,AMADOR VALLEY HIGH SCHOOL,Hispanic/ Latino,12
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,enr,AMADOR VALLEY HIGH SCHOOL,All,33
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,adm,AMADOR VALLEY HIGH SCHOOL,All,54
AMADOR VALLEY HIGH SCHOOL52495,Pleasanton,Alameda,app,AMADOR VALLEY HIGH SCHOOL,All,202
AMBASSADOR SCHL GLOBAL LDRSHP51776,Los Angeles,Los Angeles,enr,AMBASSADOR SCHL GLOBAL LDRSHP,All,
AMBASSADOR SCHL GLOBAL LDRSHP51776,Los Angeles,Los Angeles,adm,AMBASSADOR SCHL GLOBAL LDRSHP,All,4
AMBASSADOR SCHL GLOBAL LDRSHP51776,Los Angeles,Los Angeles,app,AMBASSADOR SCHL GLOBAL LDRSHP,All,9
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,enr,AMERICAN CANYON HIGH SCHOOL,Asian,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,adm,AMERICAN CANYON HIGH SCHOOL,Asian,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,app,AMERICAN CANYON HIGH SCHOOL,Asian,20
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,enr,AMERICAN CANYON HIGH SCHOOL,African American,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,adm,AMERICAN CANYON HIGH SCHOOL,African American,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,app,AMERICAN CANYON HIGH SCHOOL,African American,6
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,enr,AMERICAN CANYON HIGH SCHOOL,All,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,adm,AMERICAN CANYON HIGH SCHOOL,All,
AMERICAN CANYON HIGH SCHOOL54406,American Canyon,Napa,app,AMERICAN CANYON HIGH SCHOOL,All,34
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,enr,AMERICAN HIGH SCHOOL,Domestic Unknown,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,adm,AMERICAN HIGH SCHOOL,Domestic Unknown,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,app,AMERICAN HIGH SCHOOL,Domestic Unknown,7
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,enr,AMERICAN HIGH SCHOOL,White,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,adm,AMERICAN HIGH SCHOOL,White,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,app,AMERICAN HIGH SCHOOL,White,10
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,enr,AMERICAN HIGH SCHOOL,Asian,21
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,adm,AMERICAN HIGH SCHOOL,Asian,26
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,app,AMERICAN HIGH SCHOOL,Asian,135
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,enr,AMERICAN HIGH SCHOOL,Hispanic/ Latino,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,adm,AMERICAN HIGH SCHOOL,Hispanic/ Latino,
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,app,AMERICAN HIGH SCHOOL,Hispanic/ Latino,5
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,enr,AMERICAN HIGH SCHOOL,All,22
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,adm,AMERICAN HIGH SCHOOL,All,29
AMERICAN HIGH SCHOOL50974,Fremont,Alameda,app,AMERICAN HIGH SCHOOL,All,161
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,enr,AMERICAN INDIAN PUBLIC SCHOOL,Asian,3
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,adm,AMERICAN INDIAN PUBLIC SCHOOL,Asian,4
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,app,AMERICAN INDIAN PUBLIC SCHOOL,Asian,12
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,enr,AMERICAN INDIAN PUBLIC SCHOOL,African American,
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,adm,AMERICAN INDIAN PUBLIC SCHOOL,African American,
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,app,AMERICAN INDIAN PUBLIC SCHOOL,African American,6
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,enr,AMERICAN INDIAN PUBLIC SCHOOL,All,6
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,adm,AMERICAN INDIAN PUBLIC SCHOOL,All,7
AMERICAN INDIAN PUBLIC SCHOOL54176,Oakland,Alameda,app,AMERICAN INDIAN PUBLIC SCHOOL,All,21
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,enr,ANAHEIM HIGH SCHOOL,Hispanic/ Latino,
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,adm,ANAHEIM HIGH SCHOOL,Hispanic/ Latino,
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,app,ANAHEIM HIGH SCHOOL,Hispanic/ Latino,20
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,enr,ANAHEIM HIGH SCHOOL,All,
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,adm,ANAHEIM HIGH SCHOOL,All,3
ANAHEIM HIGH SCHOOL50090,Anaheim,Orange,app,ANAHEIM HIGH SCHOOL,All,25
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,enr,ANALY HIGH SCHOOL,White,4
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,adm,ANALY HIGH SCHOOL,White,5
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,app,ANALY HIGH SCHOOL,White,20
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,enr,ANALY HIGH SCHOOL,All,4
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,adm,ANALY HIGH SCHOOL,All,6
ANALY HIGH SCHOOL53345,Sebastopol,Sonoma,app,ANALY HIGH SCHOOL,All,29
ANDERSON VALLEY JR SR HS50355,Boonville,Mendocino,enr,ANDERSON VALLEY JR SR HS,All,
ANDERSON VALLEY JR SR HS50355,Boonville,Mendocino,adm,ANDERSON VALLEY JR SR HS,All,3
ANDERSON VALLEY JR SR HS50355,Boonville,Mendocino,app,ANDERSON VALLEY JR SR HS,All,6
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,enr,ANDREW P HILL HIGH SCHOOL,Asian,
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,adm,ANDREW P HILL HIGH SCHOOL,Asian,3
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,app,ANDREW P HILL HIGH SCHOOL,Asian,42
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,enr,ANDREW P HILL HIGH SCHOOL,Hispanic/ Latino,
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,adm,ANDREW P HILL HIGH SCHOOL,Hispanic/ Latino,
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,app,ANDREW P HILL HIGH SCHOOL,Hispanic/ Latino,8
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,enr,ANDREW P HILL HIGH SCHOOL,All,
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,adm,ANDREW P HILL HIGH SCHOOL,All,3
ANDREW P HILL HIGH SCHOOL53077,San Jose,Santa Clara,app,ANDREW P HILL HIGH SCHOOL,All,52
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,enr,ANGELO RODRIGUEZ HIGH SCHOOL,White,
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,adm,ANGELO RODRIGUEZ HIGH SCHOOL,White,3
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,app,ANGELO RODRIGUEZ HIGH SCHOOL,White,6
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,enr,ANGELO RODRIGUEZ HIGH SCHOOL,Asian,
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,adm,ANGELO RODRIGUEZ HIGH SCHOOL,Asian,
ANGELO RODRIGUEZ HIGH SCHOOL50919,Fairfield,Solano,app,ANGELO RODRIGUEZ HIGH SCHOOL,Asian,19
